generator_id,level_id,width,height,solid_density,empty_density,enemy_count,enemy_density,reward_count,reward_density,block_density,pipe_density,gap_count,gap_density,max_gap_width,linearity_r2,nonlinearity,surface_resid_std,surface_std,leniency,tile_entropy,column_entropy,unique_column_ratio,compression_ratio,within_ncd,distance_to_original_ncd,ncd_pairs,distance_to_original_centroid
genetic,genetic::lvl-36.txt,200,16,0.1428125,0.854375,8,0.04,1,0.005,0.03,1.135,4,0.085,6,0.05982746793505456,0.9401725320649454,1.6971222498105925,1.7406966376303246,0.6506482171799027,0.8924870935610814,3.0916779904083436,0.14,0.060031104199066876,0.7701907323717319,0.8421229530135014,1770,3.329946137091063
genetic,genetic::lvl-37.txt,200,16,0.1165625,0.88125,6,0.03,6,0.03,0.075,0.595,1,0.025,5,0.06804470104297711,0.9319552989570229,1.2103374936877238,1.247298197791664,0.7610636704119851,0.7921914014937361,3.0075351492673428,0.15,0.05754276827371695,0.7701907323717319,0.8421229530135014,1770,4.233402284218963
genetic,genetic::lvl-38.txt,200,16,0.141875,0.855625,7,0.035,0,0.0,0.01,1.04,2,0.055,6,0.007240260894725625,0.9927597391052744,1.7564580601593347,1.7534993427801207,0.6833767719897523,0.8851259248314245,2.650938334886198,0.1,0.0594090202177294,0.7701907323717319,0.8421229530135014,1770,3.276496510715414
genetic,genetic::lvl-39.txt,200,16,0.1065625,0.89125,6,0.03,4,0.02,0.025,0.58,1,0.02,4,0.039103917928040466,0.9608960820719595,1.542102895699293,1.565121187489496,0.7933546168958743,0.700262861820192,1.686615840180374,0.095,0.049766718506998445,0.7701907323717319,0.8421229530135014,1770,4.384044906765062
genetic,genetic::lvl-4.txt,200,16,0.1325,0.864375,9,0.045,4,0.02,0.04,1.015,7,0.135,6,0.013503753489866988,0.986496246510133,1.3860393157008637,1.3874036556600422,0.6061545250560957,0.8521052020027451,3.4242454570881646,0.165,0.0656298600311042,0.7701907323717319,0.8421229530135014,1770,2.8513740012296993
genetic,genetic::lvl-40.txt,200,16,0.1153125,0.8834375,3,0.015,0,0.0,0.0,0.715,1,0.02,4,0.0050658074881070325,0.994934192511893,1.5431073230413812,1.5391175254620768,0.7928642220019821,0.7112995064659415,1.6956174983730534,0.07,0.042612752721617415,0.7701907323717319,0.8421229530135014,1770,4.727001238300647
genetic,genetic::lvl-41.txt,200,16,0.1390625,0.8578125,9,0.045,2,0.01,0.025,0.91,2,0.05,6,0.0021190506456824076,0.9978809493543176,1.5154398416302906,1.5090424584067335,0.6895184233076264,0.8859867591598607,3.08089611783771,0.145,0.05847589424572317,0.7701907323717319,0.8421229530135014,1770,3.1436980326413804
genetic,genetic::lvl-42.txt,200,16,0.1096875,0.888125,6,0.03,4,0.02,0.025,0.755,4,0.07,4,0.00095044357057672,0.9990495564294233,1.2895208570640146,1.283179151154539,0.7230635062611807,0.7227120952248611,2.3816819924036285,0.095,0.05723172628304821,0.7701907323717319,0.8421229530135014,1770,4.152970001481423
genetic,genetic::lvl-43.txt,200,16,0.156875,0.84,9,0.045,0,0.0,0.0,1.36,2,0.03,3,0.012739120470160348,0.9872608795298397,1.832421457332535,1.8346750453563574,0.7944389275074478,0.9357381848031588,2.6187885191391524,0.105,0.05878693623639191,0.7701907323717319,0.8421229530135014,1770,3.210949178592797
genetic,genetic::lvl-44.txt,200,16,0.1009375,0.898125,2,0.01,2,0.01,0.02,0.535,3,0.07,6,0.06687999868417926,0.9331200013158207,1.1183516605014154,1.151495054359789,0.6784362563237775,0.6649989519756896,2.350120429747785,0.095,0.05132192846034215,0.7701907323717319,0.8421229530135014,1770,5.063952436316252
genetic,genetic::lvl-45.txt,200,16,0.1371875,0.860625,6,0.03,1,0.005,0.01,1.115,5,0.095,6,0.015334448353640506,0.9846655516463595,1.5141063494154876,1.517397053796401,0.642975641025641,0.8582782512112344,3.100052709860427,0.125,0.06811819595645412,0.7701907323717319,0.8421229530135014,1770,3.093766196532162
genetic,genetic::lvl-46.txt,200,16,0.143125,0.8534375,10,0.05,0,0.0,0.0,1.145,2,0.05,6,8.285563673937624e-06,0.9999917144363261,1.5470892694525815,1.5389315284662535,0.6837606837606838,0.8793285615655533,2.9569240790717575,0.115,0.06220839813374806,0.7701907323717319,0.8421229530135014,1770,3.2472195002591064
genetic,genetic::lvl-47.txt,200,16,0.1525,0.8446875,8,0.04,0,0.0,0.0,1.35,5,0.105,6,0.028216936621426325,0.9717830633785737,1.7172329760923644,1.7322264849716826,0.6279434850863422,0.9033315420792187,3.107512019046651,0.11,0.06687402799377916,0.7701907323717319,0.8421229530135014,1770,2.8563820205392227
genetic,genetic::lvl-48.txt,200,16,0.1409375,0.856875,6,0.03,2,0.01,0.02,1.11,3,0.065,5,0.022586459350530164,0.9774135406494698,1.5868724674371295,1.5964962781160783,0.7007641114982578,0.8711075970359252,2.9591602542674207,0.13,0.06376360808709176,0.7701907323717319,0.8421229530135014,1770,3.062403343578623
genetic,genetic::lvl-49.txt,200,16,0.140625,0.8575,5,0.025,4,0.02,0.07,0.885,1,0.015,3,0.00039975245027368267,0.9996002475497263,1.7135553853538434,1.7051758032782272,0.8374155440414507,0.8844488309208244,2.8743174724198806,0.145,0.05785381026438569,0.7701907323717319,0.8421229530135014,1770,3.4540697701049066
genetic,genetic::lvl-5.txt,200,16,0.165625,0.83125,9,0.045,5,0.025,0.045,1.25,0,0.0,0,6.523709507710862e-06,0.9999934762904923,1.7209217264396826,1.7123010833378574,0.9770018742442564,1.0006628888957338,3.152691269338901,0.145,0.060964230171073094,0.7701907323717319,0.8421229530135014,1770,3.536038705752081
genetic,genetic::lvl-50.txt,200,16,0.116875,0.88,9,0.045,1,0.005,0.015,0.76,2,0.05,6,0.05752175997475795,0.942478240025242,1.3619388338995702,1.3954814298487213,0.6875684233076264,0.7588399625961064,2.472145420887271,0.105,0.05536547433903577,0.7701907323717319,0.8421229530135014,1770,4.158938434959774
genetic,genetic::lvl-51.txt,200,16,0.13625,0.861875,5,0.025,0,0.0,0.0,1.155,3,0.045,5,0.03933234154842524,0.9606676584515748,1.3121528472338893,1.3317173581334343,0.7239819004524887,0.8098390209074923,2.4538156206555426,0.07,0.059720062208398136,0.7701907323717319,0.8421229530135014,1770,3.9813806400995144
genetic,genetic::lvl-52.txt,200,16,0.1290625,0.868125,8,0.04,4,0.02,0.045,0.885,3,0.035,3,0.00435777805586679,0.9956422219441332,1.5674922847593105,1.5627582070741306,0.7968546351084812,0.8469523570972357,2.7759418858049436,0.14,0.061275272161741834,0.7701907323717319,0.8421229530135014,1770,3.3592138244591414
genetic,genetic::lvl-53.txt,200,16,0.096875,0.90125,5,0.025,1,0.005,0.01,0.505,2,0.04,4,0.01204513903165616,0.9879548609683438,1.1030613798510522,1.103970108290981,0.7602438388625592,0.6548848485791237,1.9530110816153048,0.09,0.04354587869362364,0.7701907323717319,0.8421229530135014,1770,4.970340833536687
genetic,genetic::lvl-54.txt,200,16,0.119375,0.8784375,6,0.03,7,0.035,0.085,0.77,2,0.025,3,0.00308312709091052,0.9969168729090895,1.481773976221919,1.4764333233562892,0.8236665991902834,0.8033729809140122,2.4463417596421535,0.11,0.05816485225505443,0.7701907323717319,0.8421229530135014,1770,3.803182323635385
genetic,genetic::lvl-55.txt,200,16,0.1496875,0.8490625,3,0.015,0,0.0,0.0,1.24,4,0.05,3,0.002598286581496634,0.9974017134185034,1.554390639205419,1.5482006354979423,0.7774538386783285,0.8756995687981901,2.7582844505054305,0.09,0.060342146189735615,0.7701907323717319,0.8421229530135014,1770,3.6951181304567555
genetic,genetic::lvl-56.txt,200,16,0.1278125,0.8690625,9,0.045,9,0.045,0.095,0.89,5,0.11,6,0.0007094303217430875,0.9992905696782569,1.2802742838783436,1.2735132282122203,0.6392506216006215,0.8639312429121975,3.6199492408073723,0.18,0.06998444790046657,0.7701907323717319,0.8421229530135014,1770,2.830692568089845
genetic,genetic::lvl-57.txt,200,16,0.14625,0.8525,3,0.015,3,0.015,0.025,1.03,4,0.08,6,0.09535696925770587,0.9046430307422941,1.4238003952715945,1.4888031217557667,0.6674538875103392,0.8947526987534935,3.1575081378295673,0.12,0.05909797822706065,0.7701907323717319,0.8421229530135014,1770,4.543322661011206
genetic,genetic::lvl-58.txt,200,16,0.1553125,0.8421875,7,0.035,9,0.045,0.055,1.265,5,0.06,4,0.010509539122446787,0.9894904608775532,1.561523252373283,1.561421651432661,0.7434621707538601,0.9762979662708757,3.762213658750195,0.175,0.07589424572317263,0.7701907323717319,0.8421229530135014,1770,2.302262605252857
genetic,genetic::lvl-59.txt,200,16,0.1196875,0.8775,8,0.04,2,0.01,0.03,0.83,6,0.125,6,0.004352837252163733,0.9956471627478363,1.0646172411195016,1.0608275552797524,0.61292800608828,0.7768842742660469,3.307536850582478,0.125,0.05723172628304821,0.7701907323717319,0.8421229530135014,1770,3.8483050458722867
genetic,genetic::lvl-6.txt,200,16,0.141875,0.855,9,0.045,0,0.0,0.0,1.055,3,0.055,5,0.011522377349220903,0.9884776226507791,1.6823551442448983,1.6831551900695179,0.7036059806508355,0.8739241395481994,3.0874177968961214,0.135,0.05816485225505443,0.7701907323717319,0.8421229530135014,1770,3.119733415380188
genetic,genetic::lvl-60.txt,200,16,0.1325,0.865625,5,0.025,0,0.0,0.0,0.995,3,0.08,6,0.0287279924050704,0.9712720075949296,1.7547137757965174,1.7707719419285366,0.6584362139917695,0.8279456372231998,2.7827931043282015,0.115,0.05474339035769829,0.7701907323717319,0.8421229530135014,1770,3.459167265161757
genetic,genetic::lvl-61.txt,200,16,0.095,0.9028125,6,0.03,5,0.025,0.05,0.405,1,0.025,5,0.00045488969080886843,0.9995451103091911,1.2595887151327998,1.2533977489846402,0.7588136704119851,0.6654807888888513,1.9434627806717217,0.105,0.04727838258164852,0.7701907323717319,0.8421229530135014,1770,4.686376396649825
genetic,genetic::lvl-62.txt,200,16,0.1084375,0.888125,10,0.05,0,0.0,0.0,0.63,3,0.075,6,0.028622739503450956,0.971377260496549,1.1930253220768536,1.203913754073009,0.6557377049180328,0.6968513944179497,2.3128857995752075,0.075,0.05069984447900466,0.7701907323717319,0.8421229530135014,1770,4.404285729817629
genetic,genetic::lvl-63.txt,200,16,0.1396875,0.8571875,9,0.045,3,0.015,0.03,0.99,4,0.08,6,0.0015206533630666152,0.9984793466369334,1.4003785875027692,1.3938071917279897,0.6578467400163,0.8656822090306134,3.2188772196197273,0.115,0.061275272161741834,0.7701907323717319,0.8421229530135014,1770,3.2178183535372002
genetic,genetic::lvl-64.txt,200,16,0.1509375,0.8459375,9,0.045,2,0.01,0.025,1.21,3,0.045,4,0.019896401810436393,0.9801035981895636,1.756079276504391,1.764502770043936,0.7468040854224699,0.9230157466573201,2.919091575129114,0.125,0.06656298600311042,0.7701907323717319,0.8421229530135014,1770,2.80696276627783
genetic,genetic::lvl-65.txt,200,16,0.148125,0.85,5,0.025,0,0.0,0.01,1.305,6,0.115,6,0.003352275576387065,0.9966477244236129,1.533484207822708,1.5273580537665368,0.6227680933852139,0.8664663570255748,2.999954314409944,0.095,0.06531881804043546,0.7701907323717319,0.8421229530135014,1770,3.314765723198476
genetic,genetic::lvl-66.txt,200,16,0.1209375,0.878125,2,0.01,1,0.005,0.005,0.815,3,0.075,6,0.04958480864519488,0.9504151913548051,1.443910558863811,1.473069672005675,0.6707463210702341,0.7695781838362107,2.546349020521531,0.1,0.05723172628304821,0.7701907323717319,0.8421229530135014,1770,4.108440943456878
genetic,genetic::lvl-67.txt,200,16,0.1134375,0.88375,8,0.04,4,0.02,0.02,0.65,3,0.055,6,0.0229219715330391,0.9770780284669609,1.2314676491171865,1.2392196314312303,0.6888310051107325,0.759966968655116,2.734844845989886,0.12,0.0594090202177294,0.7701907323717319,0.8421229530135014,1770,3.7617344363975715
genetic,genetic::lvl-68.txt,200,16,0.11375,0.8834375,8,0.04,1,0.005,0.02,0.805,3,0.04,3,0.04750417517662264,0.9524958248233774,1.2658885027703273,1.2902982292475278,0.7834,0.7505184453561666,2.2336374657603684,0.09,0.05225505443234837,0.7701907323717319,0.8421229530135014,1770,4.388266272794831
genetic,genetic::lvl-69.txt,200,16,0.1128125,0.884375,8,0.04,5,0.025,0.05,0.675,2,0.025,3,0.11363440065059505,0.886365599349405,1.3009395418847747,1.374712928014798,0.8145789738430584,0.7576917833665746,2.443405784229991,0.11,0.053810264385692065,0.7701907323717319,0.8421229530135014,1770,5.660393910842054
genetic,genetic::lvl-7.txt,200,16,0.1365625,0.8603125,9,0.045,4,0.02,0.035,0.945,1,0.01,2,0.031307456276090884,0.9686925437239091,1.7028267475129562,1.7213648299734734,0.8706989212513485,0.8783560423399718,2.7110189864343153,0.135,0.060653188180404355,0.7701907323717319,0.8421229530135014,1770,3.378168660456536
genetic,genetic::lvl-70.txt,200,16,0.1134375,0.8840625,7,0.035,2,0.01,0.015,0.63,1,0.03,6,0.004377414437962579,0.9956225855620374,1.259682589106376,1.2559244236552982,0.7174485280999108,0.7511613355010487,2.579103535101034,0.135,0.05443234836702955,0.7701907323717319,0.8421229530135014,1770,4.01549366097627
genetic,genetic::lvl-71.txt,200,16,0.1675,0.83125,3,0.015,2,0.01,0.035,1.46,4,0.085,6,0.03331263231704007,0.9666873676829599,1.7114701694491132,1.7311713444298258,0.6604756357670221,0.973023015547384,3.166794608910123,0.11,0.06656298600311042,0.7701907323717319,0.8421229530135014,1770,2.915083163789387
genetic,genetic::lvl-72.txt,200,16,0.125625,0.8725,5,0.025,1,0.005,0.005,0.915,3,0.045,4,0.027707880155076747,0.9722921198449233,1.3577161078686857,1.3696979506750533,0.7530237089201878,0.8015470421921678,2.762762384780316,0.11,0.060031104199066876,0.7701907323717319,0.8421229530135014,1770,3.7901142347058414
genetic,genetic::lvl-73.txt,200,16,0.1228125,0.87375,10,0.05,4,0.02,0.045,0.775,2,0.035,5,0.2504377899816319,0.7495622100183681,1.2699206498777453,1.4591863985235485,0.7351727272727273,0.8041550122659755,2.7413644133643134,0.13,0.05567651632970451,0.7701907323717319,0.8421229530135014,1770,10.432049626332038
genetic,genetic::lvl-74.txt,200,16,0.13875,0.8584375,8,0.04,5,0.025,0.03,1.05,3,0.075,6,0.0019254699099947592,0.9980745300900052,1.6097359128001498,1.602554571341363,0.668328583196046,0.8706509277412517,3.1327001131903764,0.13,0.06500777604976672,0.7701907323717319,0.8421229530135014,1770,2.9112122203736424
genetic,genetic::lvl-75.txt,200,16,0.126875,0.8703125,8,0.04,2,0.01,0.035,0.895,2,0.03,4,0.0005465992183578683,0.9994534007816421,1.4440337097052807,1.4369637285427257,0.7704835249042146,0.830981766193447,2.689342591324745,0.14,0.06376360808709176,0.7701907323717319,0.8421229530135014,1770,3.5118663576088744
genetic,genetic::lvl-76.txt,200,16,0.1196875,0.876875,10,0.05,3,0.015,0.025,0.83,6,0.115,5,0.0030774760236788046,0.9969225239763212,1.3430660089510036,1.3375161814251328,0.6406706349206349,0.7871361556184501,2.9538851625197,0.125,0.0640746500777605,0.7701907323717319,0.8421229530135014,1770,3.4397444574328406
genetic,genetic::lvl-77.txt,200,16,0.149375,0.84875,5,0.025,0,0.0,0.0,1.275,5,0.125,6,2.6867921757656177e-05,0.9999731320782423,1.7343239448535543,1.724408209638712,0.6130268199233716,0.8963092098317742,3.292423054495746,0.13,0.06531881804043546,0.7701907323717319,0.8421229530135014,1770,3.0182546071532026
genetic,genetic::lvl-78.txt,200,16,0.1259375,0.8715625,7,0.035,1,0.005,0.035,0.84,2,0.055,6,0.028048381955560808,0.9719516180444392,1.3881459406727774,1.4005631808247656,0.6856267719897523,0.8385955603060185,3.1935812571065094,0.155,0.06345256609642301,0.7701907323717319,0.8421229530135014,1770,3.317760063583862
genetic,genetic::lvl-79.txt,200,16,0.1253125,0.8715625,9,0.045,3,0.015,0.03,0.79,2,0.04,5,0.04292487125050226,0.9570751287494977,1.497389099519428,1.5226070564212846,0.7285238934056008,0.820456180288486,2.778060899553699,0.145,0.05567651632970451,0.7701907323717319,0.8421229530135014,1770,3.5038870094979027
genetic,genetic::lvl-8.txt,200,16,0.145,0.85375,3,0.015,9,0.045,0.09,0.875,3,0.035,3,0.06886765885060753,0.9311323411493925,1.621196224492681,1.6713519297104737,0.8183508008008007,0.9258990901586308,3.2867121523328344,0.16,0.06251944012441679,0.7701907323717319,0.8421229530135014,1770,3.6379743368731434
genetic,genetic::lvl-80.txt,200,16,0.1209375,0.875625,10,0.05,9,0.045,0.055,0.625,2,0.055,6,0.017140737723920108,0.9828592622760799,1.5293065263871775,1.5344006567873323,0.6948161016949153,0.8190290094151882,3.045813083037997,0.18,0.0594090202177294,0.7701907323717319,0.8421229530135014,1770,2.9435653116236233
genetic,genetic::lvl-81.txt,200,16,0.15125,0.8459375,8,0.04,3,0.015,0.03,1.11,3,0.05,4,0.06524740951636032,0.9347525904836397,1.844481534159362,1.8977023576491514,0.7438573800738008,0.9403701291611708,3.226407420652659,0.155,0.06283048211508553,0.7701907323717319,0.8421229530135014,1770,3.264834970871666
genetic,genetic::lvl-82.txt,200,16,0.144375,0.8528125,8,0.04,1,0.005,0.01,0.965,1,0.01,2,0.017636965044123487,0.9823630349558765,1.5569403683149454,1.5629008005487366,0.8677508658008658,0.9014296755425751,2.9808636537562543,0.145,0.059720062208398136,0.7701907323717319,0.8421229530135014,1770,3.449265710949766
genetic,genetic::lvl-83.txt,200,16,0.12125,0.8759375,8,0.04,5,0.025,0.035,0.905,3,0.06,5,0.011365185782541865,0.9886348142174581,1.406506014196525,1.4070229818110649,0.7087506993006993,0.8111065244742229,2.7829036227872512,0.12,0.06158631415241057,0.7701907323717319,0.8421229530135014,1770,3.4062791460800987
genetic,genetic::lvl-84.txt,200,16,0.100625,0.8975,5,0.025,0,0.0,0.0,0.585,2,0.055,6,0.00806548707012611,0.9919345129298739,1.444581217278471,1.442747612756045,0.6866952789699571,0.6504334517774166,1.5267645310105373,0.05,0.04541213063763608,0.7701907323717319,0.8421229530135014,1770,4.856244589606851
genetic,genetic::lvl-85.txt,200,16,0.1209375,0.87625,8,0.04,6,0.03,0.045,0.765,2,0.035,5,0.005238023621773946,0.994761976378226,1.6491332058094934,1.6448798379619491,0.7426614259597806,0.7836751378335737,2.158070559138117,0.095,0.053499222395023326,0.7701907323717319,0.8421229530135014,1770,3.687925401508982
genetic,genetic::lvl-86.txt,200,16,0.115,0.883125,5,0.025,4,0.02,0.045,0.685,4,0.08,6,0.0028598431329461826,0.9971401568670538,1.3154910388099226,1.3101969171541457,0.6663362139917696,0.7695977731414694,2.974911866044866,0.135,0.060342146189735615,0.7701907323717319,0.8421229530135014,1770,3.722534040444041
genetic,genetic::lvl-87.txt,200,16,0.12375,0.8728125,10,0.05,2,0.01,0.035,0.88,4,0.07,5,0.012228371647480363,0.9877716283525196,1.3841864674725983,1.3852200357150897,0.6879606837606838,0.8194251670541328,3.012345911275499,0.13,0.06438569206842924,0.7701907323717319,0.8421229530135014,1770,3.3186891976680872
genetic,genetic::lvl-88.txt,200,16,0.1559375,0.84125,8,0.04,5,0.025,0.055,1.16,4,0.08,5,0.07469435060083973,0.9253056493991603,1.5879877807215625,1.6418418893722813,0.6855256756756757,0.9642630127251406,3.5928529244451974,0.16,0.0671850699844479,0.7701907323717319,0.8421229530135014,1770,3.313047253364557
genetic,genetic::lvl-89.txt,200,16,0.1653125,0.8321875,7,0.035,0,0.0,0.025,1.42,1,0.01,2,0.04126165037478269,0.9587383496252173,1.8693197857048813,1.8994549317773455,0.8691210640608034,0.9959005694513776,3.068246095521236,0.155,0.06998444790046657,0.7701907323717319,0.8421229530135014,1770,3.1752652766742187
genetic,genetic::lvl-9.txt,200,16,0.1190625,0.8784375,7,0.035,1,0.005,0.005,0.95,9,0.135,6,0.0023827241142482247,0.9976172758857518,1.3183571563488783,1.3122787733061878,0.6029018407212622,0.7432908879597767,2.71652681921665,0.075,0.060653188180404355,0.7701907323717319,0.8421229530135014,1770,3.983619140420016
genetic,genetic::lvl-90.txt,200,16,0.0990625,0.898125,8,0.04,2,0.01,0.02,0.435,0,0.0,0,0.06366100165344102,0.936338998346559,1.0425695440946763,1.0720278681079143,0.974773786407767,0.6588301702576407,1.7933539865107249,0.095,0.04758942457231726,0.7701907323717319,0.8421229530135014,1770,5.5610457833881854
genetic,genetic::lvl-91.txt,200,16,0.1278125,0.8715625,1,0.005,2,0.01,0.035,0.785,3,0.06,5,0.0036358825448978838,0.9963641174551021,1.5519181107476452,1.5464550797603578,0.7165775601068566,0.7982406674769535,2.760317467756021,0.105,0.05629860031104199,0.7701907323717319,0.8421229530135014,1770,3.875706459270503
genetic,genetic::lvl-92.txt,200,16,0.13875,0.8596875,4,0.02,5,0.025,0.04,0.96,1,0.01,2,0.00758525768094509,0.9924147423190549,1.765031255276688,1.7627926754241197,0.8867429824561402,0.8784303098344827,2.642816671633404,0.135,0.06220839813374806,0.7701907323717319,0.8421229530135014,1770,3.514513703691496
genetic,genetic::lvl-93.txt,200,16,0.1396875,0.85875,4,0.02,2,0.01,0.01,1.02,3,0.07,5,0.0020343709487606887,0.9979656290512393,1.6406465121343772,1.6334643742516575,0.6981444444444445,0.8716437289105654,3.067010089628222,0.125,0.060031104199066876,0.7701907323717319,0.8421229530135014,1770,3.301983003893135
genetic,genetic::lvl-94.txt,200,16,0.163125,0.8340625,8,0.04,2,0.01,0.025,1.375,4,0.075,6,0.013085034390961758,0.9869149656090382,1.8997087653688185,1.9018963278986862,0.6629785831960461,0.9891741264005183,3.319664720030484,0.165,0.07216174183514774,0.7701907323717319,0.8421229530135014,1770,2.2471905227218048
genetic,genetic::lvl-95.txt,200,16,0.1403125,0.8571875,7,0.035,1,0.005,0.005,1.175,3,0.06,6,0.00012077728841042301,0.9998792227115896,1.5215340343084232,1.513510529873521,0.6792420406435224,0.8619114703230732,2.8512888524022997,0.11,0.06220839813374806,0.7701907323717319,0.8421229530135014,1770,3.350803800248126
genetic,genetic::lvl-96.txt,200,16,0.14125,0.85625,7,0.035,3,0.015,0.03,1.13,5,0.075,5,0.08820196142143322,0.9117980385785668,1.4675238666289485,1.5285354902878092,0.6890267719897524,0.8962693053855324,3.3240845948459885,0.14,0.07216174183514774,0.7701907323717319,0.8421229530135014,1770,4.033081718070722
genetic,genetic::lvl-97.txt,200,16,0.1084375,0.8884375,9,0.045,7,0.035,0.06,0.62,3,0.07,6,0.15185058676503937,0.8481494132349606,1.2554695550988462,1.355883706909277,0.6762503314001657,0.7466566584512853,2.8045603558596177,0.145,0.05505443234836703,0.7701907323717319,0.8421229530135014,1770,6.6881165164635705
genetic,genetic::lvl-98.txt,200,16,0.1184375,0.88,4,0.02,5,0.025,0.05,0.69,0,0.0,0,0.08121404468420568,0.9187859553157943,1.47923739693755,1.5354946271478775,0.9949716748768475,0.7764779705425131,2.1612705373024554,0.105,0.04727838258164852,0.7701907323717319,0.8421229530135014,1770,5.316844598727657
genetic,genetic::lvl-99.txt,200,16,0.115625,0.88125,9,0.045,6,0.03,0.035,0.73,2,0.025,3,0.08016539939109757,0.9198346006089024,1.1942420688238322,1.2387932878383807,0.8136072216649949,0.7801785725411174,2.6345225615674606,0.12,0.056920684292379474,0.7701907323717319,0.8421229530135014,1770,4.64514222556562
hopper,hopper::lvl-1.txt,200,16,0.173125,0.8196875,22,0.11,0,0.0,0.0,1.79,7,0.13,5,0.6119149808578539,0.3880850191421461,1.2461635545001657,1.9888462269135747,0.6033182503770739,0.9689853022094553,3.6118149277079326,0.135,0.06283048211508553,0.7304660023307683,0.8338532133606136,1770,25.395157473815303
hopper,hopper::lvl-10.txt,200,16,0.2028125,0.7884375,27,0.135,0,0.0,0.005,2.225,5,0.1,5,0.30223086667795185,0.6977691333220482,2.004425223875837,2.3862048875635344,0.624612099921936,1.0518055116195295,3.4673003798891395,0.105,0.0640746500777605,0.7304660023307683,0.8338532133606136,1770,12.382340342493386
hopper,hopper::lvl-100.txt,200,16,0.1778125,0.8146875,23,0.115,0,0.0,0.0,1.88,7,0.13,5,0.6258405409607257,0.3741594590392743,1.3966961023646982,2.2701949643978443,0.6019563581640331,0.9724184248176826,3.2734878083186114,0.12,0.060031104199066876,0.7304660023307683,0.8338532133606136,1770,26.002088333768864
hopper,hopper::lvl-11.txt,200,16,0.1815625,0.8090625,29,0.145,4,0.02,0.03,1.875,4,0.075,5,0.3850538919942986,0.6149461080057014,1.407091568444911,1.7846107829040114,0.6543259498787389,1.021753588633349,3.609203460081839,0.135,0.06158631415241057,0.7304660023307683,0.8338532133606136,1770,15.814992202365874
hopper,hopper::lvl-12.txt,200,16,0.21,0.78,31,0.155,1,0.005,0.03,2.36,5,0.1,5,0.18550642617324486,0.8144935738267551,1.4437035373682081,1.5907719998653345,0.6210661639597834,1.0744463254642718,3.725490148641145,0.13,0.061275272161741834,0.7304660023307683,0.8338532133606136,1770,7.724798592469043
hopper,hopper::lvl-13.txt,200,16,0.2128125,0.78,22,0.11,2,0.01,0.06,2.3,5,0.11,5,0.2876679721615758,0.7123320278384242,2.303884365343877,2.7143495487954996,0.6267839813374806,1.1114760501202023,3.9559634341438046,0.17,0.0687402799377916,0.7304660023307683,0.8338532133606136,1770,11.679072688550997
hopper,hopper::lvl-14.txt,200,16,0.1934375,0.8003125,19,0.095,2,0.01,0.025,2.03,6,0.11,5,0.028622841260131593,0.9713771587398684,2.5444559435911773,2.5671268246468637,0.6304682850430697,1.0369971610601287,3.6166385908090364,0.135,0.060653188180404355,0.7304660023307683,0.8338532133606136,1770,2.417936107758676
hopper,hopper::lvl-15.txt,200,16,0.1315625,0.8590625,29,0.145,5,0.025,0.04,1.065,7,0.125,5,0.004966253749028482,0.9950337462509715,1.447874776784414,1.4431654550370325,0.6079045250560956,0.8671450936156782,3.6055970517928038,0.135,0.06220839813374806,0.7304660023307683,0.8338532133606136,1770,3.210580529127632
hopper,hopper::lvl-16.txt,200,16,0.1409375,0.8528125,19,0.095,2,0.01,0.04,1.24,5,0.105,5,0.025484294777596173,0.9745157052224038,1.8470821147369783,1.8605952139322715,0.6357127861089187,0.8756384719969998,3.352141139154947,0.13,0.06189735614307931,0.7304660023307683,0.8338532133606136,1770,2.678858683991076
hopper,hopper::lvl-17.txt,200,16,0.1540625,0.83625,30,0.15,3,0.015,0.065,1.41,6,0.1,5,0.0037844987442334777,0.9962155012557665,1.8051750531000794,1.7985247727025313,0.6267050387596899,0.9521229127311641,3.480942403967492,0.13,0.06251944012441679,0.7304660023307683,0.8338532133606136,1770,2.9271265650139737
hopper,hopper::lvl-18.txt,200,16,0.14125,0.8484375,32,0.16,0,0.0,0.0,1.28,7,0.12,5,0.05011005980958716,0.9498899401904128,1.6321922031875404,1.6651484023842469,0.5988023952095809,0.8799743327184106,3.295506265425732,0.115,0.06158631415241057,0.7304660023307683,0.8338532133606136,1770,3.621752525185425
hopper,hopper::lvl-19.txt,200,16,0.145,0.8465625,26,0.13,4,0.02,0.07,1.23,6,0.095,4,0.006983014809583521,0.9930169851904165,2.0088280295460597,2.0047104262320676,0.6598657980456026,0.9251923104980396,3.3424269051354427,0.14,0.06687402799377916,0.7304660023307683,0.8338532133606136,1770,2.5739160094308495
hopper,hopper::lvl-2.txt,200,16,0.1171875,0.876875,18,0.09,1,0.005,0.03,0.845,7,0.13,5,0.024061995299267447,0.9759380047007326,1.550835711956552,1.5607892933995942,0.61117800608828,0.7856540498086487,2.9833704137590873,0.11,0.05412130637636081,0.7304660023307683,0.8338532133606136,1770,3.507285506218983
hopper,hopper::lvl-20.txt,200,16,0.1203125,0.8690625,33,0.165,0,0.0,0.03,0.88,7,0.135,5,0.07367454027224574,0.9263254597277543,1.426616850773781,1.4736710527612553,0.5849681519357195,0.826825601885435,3.1305139989395188,0.11,0.060342146189735615,0.7304660023307683,0.8338532133606136,1770,4.46548685486818
